timestamp,right_leg_Accel_X,right_leg_Accel_Y,right_leg_Accel_Z,right_leg_Gyro_X,right_leg_Gyro_Y,right_leg_Gyro_Z,left_leg_Accel_X,left_leg_Accel_Y,left_leg_Accel_Z,left_leg_Gyro_X,left_leg_Gyro_Y,left_leg_Gyro_Z
54384.24,8.6814,-0.2945,3.0311,27.7023,-19.5725,6.0,10.2304,-0.3591,0.1484,-3.3053,1.1527,0.3893
54474.27,9.5193,-0.1317,1.9393,14.4962,4.7939,2.8626,10.3238,-0.3208,0.079,-3.4198,1.1298,0.2748
54564.568,10.1059,-0.3041,1.8747,7.9084,-16.8779,2.1679,10.2831,-0.3472,0.0599,-3.1908,1.0382,0.3435
54655.985,9.912,0.1125,2.5379,-40.687,0.4504,-13.2366,10.3046,-0.3807,0.1987,-3.2366,0.9618,0.3511
54773.293,10.3358,-0.0192,2.5857,-109.1756,-15.9542,-33.7023,10.2807,-0.2849,0.1173,-3.3282,1.1069,0.5725
54864.974,9.6486,-0.103,2.5714,5.5649,-17.3588,4.0229,10.3118,-0.3998,0.1796,-3.1908,1.0305,0.458
54954.306,9.8665,-0.3065,1.9201,-0.8244,0.0992,-0.8015,10.3382,-0.3448,0.1748,-3.374,1.1298,0.5191
55044.232,9.7851,-0.2059,2.0446,-28.2061,5.1527,-7.9008,10.3669,-0.328,0.2203,-3.2901,1.1603,0.313
55167.694,9.9886,-0.51,2.0255,-21.8473,27.9389,-10.2824,10.331,-0.3783,0.146,-3.2977,0.9924,0.4809
55223.414,9.924,-0.419,1.7669,-1.6336,-6.7634,0.458,10.2927,-0.3519,0.2394,-3.4427,1.3435,0.4885
55315.153,9.754,-0.3759,1.913,-1.6412,-2.8244,0.0229,10.2855,-0.3376,0.1748,-3.2137,1.1374,0.4656
55405.663,9.8474,-0.3759,1.9297,-1.6183,-1.0763,-0.6947,10.3142,-0.3687,0.2442,-3.3664,1.229,0.6183
55494.724,9.7372,-0.316,2.0782,-1.3817,-0.4198,-0.7481,10.2568,-0.3448,0.1676,-3.2519,1.0763,0.3282
55583.383,9.8976,-0.3304,1.9393,-1.5267,-0.5573,-0.7786,10.3094,-0.395,0.2179,-3.2443,1.1374,0.3664
55673.145,9.7947,-0.3328,2.047,-1.313,-0.542,-0.4351,10.2951,-0.316,0.1867,-3.3282,1.145,0.458
55766.737,9.9,-0.2586,1.9896,-1.5344,-0.7557,-0.5954,10.3573,-0.3807,0.1987,-3.2214,1.1145,0.4351
55855.592,9.73,-0.3184,1.9393,-1.5267,-0.9389,-0.6183,10.3406,-0.3065,0.2107,-3.4198,1.1374,0.6336
55945.765,9.8402,-0.3472,1.9537,-1.4809,-0.8626,-0.542,10.2999,-0.2825,0.2155,-3.0534,1.313,0.5267
56064.855,9.7564,-0.3687,1.9824,-1.4275,-0.6947,-0.687,10.3238,-0.2945,0.1508,-3.3588,0.9847,0.3817
56154.357,9.8785,-0.2586,1.9968,-1.5038,-0.7252,-0.4275,10.3932,-0.3759,0.158,-3.2901,1.1603,0.3053
56244.669,9.7659,-0.3472,2.0327,-1.1756,-0.3359,-1.3282,10.2903,-0.3256,0.2825,-3.3206,1.0458,0.5344
56337.022,9.9383,-0.3496,1.9728,-1.4504,-0.8702,-0.0153,10.3046,-0.3304,0.1413,-3.542,0.8931,0.5191
56424.127,9.7037,-0.3903,1.9441,-1.4733,-0.6336,-0.8092,10.2951,-0.3807,0.2059,-3.458,1.1145,0.5115
56517.213,9.8426,-0.17,1.8603,-1.3511,-0.9313,-0.2824,10.3765,-0.316,0.1508,-3.1908,1.3588,0.4122
56606.093,9.7252,-0.407,1.9393,-1.6107,-0.6641,-0.5802,10.2137,-0.3448,0.2035,-3.3359,0.7939,0.3969
56696.297,9.8402,-0.3089,1.9154,-1.229,-1.0992,-0.8779,10.2496,-0.3089,0.1125,-3.3969,0.8397,0.5267
56786.676,9.754,-0.4453,1.9537,-1.229,-0.4351,-0.1603,10.3453,-0.3855,0.1077,-3.3282,1.1603,0.5573
56874.091,9.7252,-0.2945,2.0399,-1.3588,-0.9084,-1.1069,10.3046,-0.4022,0.158,-3.3969,1.1679,0.5725
56965.818,9.8043,-0.3615,1.9752,-1.4427,-0.4046,-0.1603,10.331,-0.3543,0.2729,-3.4046,0.8931,0.2672
57053.354,9.8186,-0.328,2.0327,-1.2901,-0.7939,-0.8931,10.3382,-0.3783,0.1963,-3.3511,1.2366,0.5573
57144.261,9.7755,-0.3304,1.9656,-1.5115,-0.6107,-0.2901,10.3262,-0.3496,0.2346,-3.3359,1.1679,0.5344
57264.541,9.7875,-0.2394,1.9106,-1.3053,-0.8855,-1.0153,10.386,-0.3759,0.1197,-3.4885,1.2672,0.3893
57386.2,9.7444,-0.3735,1.9992,-1.313,-0.6641,-0.4733,10.3022,-0.2921,0.1508,-3.3206,1.0153,0.626
57443.167,9.7492,-0.3759,1.9297,-1.3282,-0.7328,-0.8244,10.2951,-0.3879,0.17,-3.3817,1.2977,0.5267
57534.773,9.8354,-0.3208,1.9106,-1.4962,-0.9313,-0.6336,10.2615,-0.3208,0.1796,-3.2214,1.1374,0.4351
57623.348,9.8258,-0.3615,1.9441,-1.3511,-0.7863,-0.5725,10.2855,-0.3256,0.1915,-3.229,1.2061,0.3817
57714.101,9.8306,-0.3783,1.9393,-1.5649,-0.8473,-0.7786,10.3046,-0.249,0.2634,-3.2977,1.2519,0.4046
57804.279,9.9024,-0.237,1.9273,-1.7023,-0.8702,-0.5191,10.3477,-0.3855,0.1915,-3.1527,1.229,0.5344
57894.385,9.8162,-0.3591,1.9441,-1.4809,-0.5191,-0.6031,10.2855,-0.3041,0.2155,-3.3511,1.3893,0.4275
57985.566,9.7779,-0.2514,1.9848,-1.3053,-0.8702,-0.626,10.2879,-0.3615,0.2107,-3.1221,0.9313,0.4351
58075.901,9.7971,-0.3472,1.9321,-1.5191,-0.4275,-0.4656,10.3142,-0.2969,0.2466,-3.229,1.2061,0.4198
58164.933,9.742,-0.3496,1.9106,-1.6183,-0.5573,-1.0229,10.3549,-0.3591,0.1221,-3.3817,1.2748,0.3969
58343.491,9.754,-0.3448,1.992,-1.2519,-0.084,-0.9237,10.3406,-0.3591,0.1724,-3.1756,1.2519,0.3588
58435.109,9.8497,-0.2897,1.8986,-1.3282,-0.9389,-0.2519,10.307,-0.3926,0.249,-3.3817,1.084,0.313
58553.326,9.8234,-0.4166,1.7957,-1.2672,-0.3969,-0.6031,10.3382,-0.3328,0.1867,-3.4046,1.1679,0.458
58644.981,9.8952,-0.2322,1.9992,-1.5115,-0.4885,-0.4275,10.2903,-0.3112,0.1915,-3.1832,1.2901,0.4351
58736.172,9.8569,-0.395,1.9417,-1.3817,-0.7863,-0.5115,10.2783,-0.3591,0.2059,-3.1374,1.0458,0.5267
58825.976,9.8545,-0.2083,1.8986,-1.3511,-0.6641,-0.542,10.2975,-0.3735,0.1772,-3.1679,1.1908,0.4809
58914.265,9.7947,-0.407,1.9249,-1.5038,-0.3053,-0.6565,10.3046,-0.3136,0.2514,-3.2366,1.084,0.5725
59004.177,9.8952,-0.2466,1.9393,-1.5496,-0.9695,-0.4733,10.307,-0.3998,0.2538,-3.4198,1.2748,0.4275
59094.134,9.809,-0.3879,1.8914,-1.4427,-0.8779,-0.374,10.3645,-0.3974,0.2203,-3.2672,1.2061,0.5344
59184.974,9.8952,-0.249,1.9441,-1.4351,-0.5878,-0.7634,10.3693,-0.3615,0.1676,-3.374,1.1374,0.4122
59277.888,9.7707,-0.3759,1.8842,-1.4962,-0.7099,-0.3435,10.2807,-0.3328,0.1221,-3.4275,1.0687,0.4122
59365.464,9.8665,-0.2969,1.9249,-1.3588,-0.5267,-0.7176,10.3549,-0.3328,0.237,-3.0916,1.229,0.4656
59454.04,9.7899,-0.316,1.8579,-1.5344,-0.6794,-0.3053,10.4148,-0.3591,0.249,-3.3206,1.2672,0.542
59544.211,9.7947,-0.3903,1.9417,-1.2519,-0.6183,-0.9542,10.2615,-0.3926,0.2227,-3.2061,0.9847,0.458
59634.181,9.8737,-0.3089,1.913,-1.5649,-0.8168,-0.3893,10.3142,-0.3328,0.0982,-3.3053,1.084,0.4351
59723.854,9.7707,-0.3089,1.8962,-1.2977,-0.3664,-0.4885,10.319,-0.3831,0.1532,-3.2443,1.5573,0.3817
59844.467,9.8067,-0.3352,1.9321,-1.5496,-0.6565,-0.2672,10.2975,-0.3184,0.2155,-3.1603,1.0763,0.3969
59934.576,9.7755,-0.3496,1.8986,-1.229,-0.4122,-0.9313,10.331,-0.3472,0.2466,-3.2443,1.1374,0.4962
60054.795,9.8665,-0.3089,1.9225,-1.6031,-0.5802,-0.2595,10.3166,-0.3352,0.249,-3.3817,0.9771,0.4122
60114.698,9.8258,-0.3496,1.8316,-1.3206,-0.4962,-0.7405,10.3286,-0.431,0.1245,-3.3359,1.3588,0.4809
