timestamp,right_hand_Accel_X,right_hand_Accel_Y,right_hand_Accel_Z,right_hand_Gyro_X,right_hand_Gyro_Y,right_hand_Gyro_Z,left_hand_Accel_X,left_hand_Accel_Y,left_hand_Accel_Z,left_hand_Gyro_X,left_hand_Gyro_Y,left_hand_Gyro_Z,right_leg_Accel_X,right_leg_Accel_Y,right_leg_Accel_Z,right_leg_Gyro_X,right_leg_Gyro_Y,right_leg_Gyro_Z,left_leg_Accel_X,left_leg_Accel_Y,left_leg_Accel_Z,left_leg_Gyro_X,left_leg_Gyro_Y,left_leg_Gyro_Z
65905.803,0.3541,-6.8195,-6.9105,0.35,-1.26,1.05,0.6556,-9.0305,-3.5988,1.26,-1.68,-1.05,-0.012,-0.1317,8.4635,-1.374,-0.4885,-0.313,19.6127,-4.5657,-3.7134,-22.5725,-82.7252,96.9542
65995.439,0.3398,-6.8195,-6.8435,0.63,-1.47,0.91,0.6365,-9.0257,-3.6562,0.77,-1.68,-1.05,0.0215,-0.1197,8.5904,-1.2366,-0.5267,-0.6718,-4.4652,0.395,6.4572,37.5115,250.1298,-83.5649
66086.064,0.3398,-6.8243,-6.8578,0.98,-1.26,0.98,0.6556,-9.0114,-3.6036,0.14,-1.82,-1.12,-0.0048,-0.1365,8.5808,-1.229,-0.6336,-0.7023,3.4548,3.0598,6.0166,-24.8168,-250.1374,63.1527
66145.487,0.3398,-6.8291,-6.8865,0.42,-1.33,1.05,0.67,-9.0018,-3.6084,0.35,-1.75,-1.05,0.0862,-0.1748,8.5617,-1.1908,-0.5802,-0.542,14.3149,-6.0454,6.2728,-3.4351,213.4275,32.0763
66323.938,0.3494,-6.8387,-6.8674,0.63,-1.26,1.05,0.6461,-9.0257,-3.6132,1.68,-1.75,-0.98,0.0599,-0.1245,8.6024,-1.4962,-0.6183,-0.4885,13.8672,-1.0008,3.3112,-91.3359,-161.229,37.7252
66384.096,0.3398,-6.8195,-6.92,0.28,-1.4,1.05,0.6173,-9.0449,-3.6179,0.63,-1.75,-1.12,-0.0239,-0.103,8.6143,-1.4427,-0.6794,-0.6183,6.7516,-2.8706,8.5114,95.5191,221.3282,0.4427
66473.437,0.3494,-6.8387,-6.877,0.7,-1.33,1.12,0.6413,-9.0066,-3.5701,0.56,-1.75,-0.98,-0.079,-0.1676,8.5545,-1.229,-0.5725,-0.4885,-2.988,2.5379,8.7795,-15.7328,-48.8168,-24.2061
66534.943,0.3446,-6.8148,-6.8818,0.7,-1.26,0.91,0.6939,-9.0018,-3.5462,0.28,-1.68,-0.98,-0.0551,-0.1341,8.4683,-1.3282,-0.5267,-0.4809,12.9957,-2.5953,2.9592,-90.4504,-126.8244,-10.6718
66623.98,0.3302,-6.8148,-6.8578,0.28,-1.4,0.98,0.6269,-9.0114,-3.5892,1.12,-1.68,-0.98,-0.0239,-0.1149,8.5186,-1.2977,-0.5649,-0.7252,7.3287,-0.4286,7.3454,80.7023,62.2672,-40.2901
66714.091,0.3494,-6.8291,-6.786,0.35,-1.54,1.19,0.6365,-9.0114,-3.6132,1.89,-1.89,-1.05,0.0144,-0.0838,8.5377,-1.2214,-0.4198,-0.5878,10.0652,0.644,3.9145,-37.771,-134.2901,10.9847
66778.627,0.3302,-6.8435,-6.8435,1.05,-1.26,1.12,0.6652,-9.0114,-3.6467,1.33,-1.75,-1.05,-0.0096,-0.1389,8.497,-1.1908,-0.5725,-0.4046,5.5641,-2.0494,3.3615,127.458,195.0763,-155.8855
66863.869,0.3685,-6.8004,-6.8961,0.35,-1.4,1.05,0.6317,-9.0257,-3.6514,0.7,-1.75,-1.12,0.0215,-0.1125,8.5042,-1.2748,-0.6336,-0.5496,12.8808,5.7365,3.2465,216.8473,-167.0611,144.5038
67015.712,0.3637,-6.8339,-6.9105,0.49,-1.33,0.98,0.6604,-9.0114,-3.5557,0.63,-1.82,-1.05,0.0694,-0.1149,8.5545,-1.2977,-0.7176,-0.7634,9.0573,7.762,4.2784,13.8397,93.5191,-10.7328
67104.926,0.3589,-6.81,-6.8913,0.42,-1.33,0.98,0.6556,-9.0114,-3.5509,1.26,-1.82,-0.98,0.0527,-0.1149,8.497,-1.229,-0.4198,-0.3511,5.5641,2.4636,4.8411,-105.1832,44.9618,-45.6641
67195.726,0.3733,-6.8626,-6.6999,0.28,-1.47,0.98,0.6508,-9.0305,-3.5892,1.19,-1.82,-1.12,-0.0072,-0.1173,8.6311,-1.4656,-0.4885,-0.6718,5.4731,1.4246,6.9049,35.7328,20.2595,-64.7939
67255.089,0.3159,-6.8195,-6.8865,0.63,-1.4,1.05,0.6269,-9.0209,-3.6419,0.98,-1.68,-1.19,-0.0407,-0.1604,8.5593,-1.4885,-0.6489,-0.6336,7.3263,6.3327,4.0199,52.1374,-144.7328,81.8092
67343.772,0.402,-6.7765,-6.9488,0.84,-1.33,0.98,0.6317,-9.0497,-3.5988,0.56,-1.82,-1.05,-0.0383,-0.1484,8.5473,-1.2519,-0.5115,-0.5115,5.6934,4.8291,4.1851,-127.916,-93.3893,-93.4122
67405.838,0.3302,-6.8291,-6.8818,0.63,-1.33,0.91,0.67,-9.0162,-3.6036,0.63,-1.89,-1.05,0.0431,-0.1891,8.4827,-1.4046,-0.5878,-0.374,4.7501,0.7302,5.928,-167.6565,223.5343,-250.1374
67524.271,0.3541,-6.9488,-7.1258,1.05,-1.19,0.77,0.6891,-8.9635,-3.5844,2.94,-1.89,-1.68,0.0072,-0.1365,8.3845,-1.2672,-0.6107,-0.6412,4.5873,8.1451,-9.1482,250.1298,-250.1374,238.313
67583.781,-0.0096,-6.9009,-6.7047,-5.81,-2.52,-0.21,0.6173,-9.0018,-3.2542,-2.8,-3.29,-2.03,0.0718,-0.1437,8.5186,-1.1221,-0.5878,-0.5954,6.6822,1.3264,-0.4788,-108.9542,-141.5954,14.3359
67644.429,0.2776,-7.1402,-7.121,-0.56,-1.26,0.77,0.6317,-8.8199,-4.0199,7.7,0.7,0.28,0.0,-0.1724,8.4156,-1.3817,-0.5725,-0.5038,9.4355,9.651,0.1006,39.084,29.2595,63.1221
67735.136,0.3972,-6.8913,-6.8483,-1.19,-1.75,1.12,0.5168,-9.0879,-3.4648,3.15,-1.96,-1.54,-0.012,-0.1293,8.6119,-1.3893,-0.5573,-0.5191,7.1802,7.9679,2.4277,12.6336,47.2061,-28.7176
67830.406,0.3398,-6.7717,-6.9009,-0.07,-1.47,0.84,0.603,-8.9922,-3.5366,-0.07,-2.03,-1.26,-0.0024,-0.1149,8.5641,-1.4427,-0.5649,-0.4275,6.8378,7.0701,1.5179,-2.2137,-2.5878,20.1145
67885.631,0.335,-6.8387,-6.8148,0.28,-1.4,0.98,0.6173,-9.0257,-3.5509,0.7,-1.89,-1.26,0.0263,-0.1604,8.5162,-1.4351,-0.5496,-0.7328,7.6495,6.426,1.1325,-4.5191,9.1679,-13.5038
67974.375,0.4068,-7.054,-6.8291,-1.33,-1.19,1.33,0.6748,-9.0257,-3.5509,1.33,-1.68,-1.19,0.0479,-0.1293,8.5401,-1.1908,-0.7252,-0.7405,7.774,6.4117,1.245,-4.4198,-0.9847,3.7863
68033.893,0.3111,-6.8578,-7.1928,1.12,-0.84,0.84,0.603,-9.0162,-3.2734,2.1,-1.75,-1.61,0.0503,-0.1437,8.5928,-1.4809,-0.6107,-0.6641,7.5441,6.4117,1.2833,-4.8244,-0.7634,4.687
68156.171,0.3398,-6.8148,-6.8578,0.28,-1.54,1.19,0.6891,-9.0114,-3.6323,17.71,-1.89,-0.91,-0.0239,-0.1197,8.509,-1.4046,-0.6947,-0.5649,7.7021,6.4428,1.1851,-4.5802,0.9542,2.4504
68215.653,0.3254,-6.8148,-6.8578,0.7,-1.26,0.91,0.6652,-9.0162,-3.5988,-0.42,-1.68,-0.98,0.0072,-0.17,8.4827,-1.1832,-0.5344,-0.5878,7.5154,6.541,1.3551,-4.6489,2.3969,-2.0076
68276.665,0.3637,-6.8435,-6.8818,0.28,-1.12,0.63,0.67,-8.9922,-3.5222,0.63,-1.89,-1.05,0.0479,-0.1125,8.4874,-1.313,-0.4504,-0.6641,7.6614,6.3758,1.2282,-4.4504,1.229,0.6641
68365.06,0.3206,-6.8674,-6.7286,-1.12,-1.54,0.91,0.6413,-9.0592,-3.6802,2.87,-1.75,-1.19,-0.0144,-0.2011,8.5305,-1.3817,-0.7023,-0.6947,7.75,6.3949,1.2378,-4.0458,0.7405,1.8321
68453.684,0.3015,-6.8818,-6.8339,0.84,-1.12,0.7,0.6508,-9.0305,-3.5222,2.31,-1.89,-0.98,0.0622,-0.1221,8.4946,-1.4656,-0.7252,-0.6336,7.6543,6.347,1.2689,-4.0611,0.542,1.6336
68514.04,0.1914,-6.944,-6.5707,0.35,-1.4,0.56,0.6461,-9.0257,-3.6467,0.77,-1.82,-0.98,0.0024,-0.103,8.5593,-1.1145,-0.4198,-0.5878,7.7141,6.3351,1.2881,-3.1832,2.1069,1.6107
68603.817,0.3876,-6.8195,-6.9823,-1.26,-2.03,0.35,0.8183,-9.0975,-4.1874,6.65,0.49,-1.19,0.012,-0.1604,8.6095,-1.4427,-0.5344,-0.5649,7.6303,6.4069,1.3503,-4.5802,1.2214,3.687
68693.398,0.603,-6.5324,-7.1737,0.35,-1.05,0.77,0.4738,-9.0018,-3.4792,7.42,-0.84,-0.21,0.067,-0.1173,8.4731,-1.3282,-0.5878,-0.5344,7.6902,6.3303,1.3264,-3.542,3.6565,-1.8321
68754.662,0.3685,-6.81,-6.7047,0.42,-1.33,1.19,0.7083,-8.9635,-3.6275,-1.75,-1.75,-1.05,-0.0144,-0.1053,8.4683,-1.374,-0.6412,-0.4733,7.7428,6.2225,1.47,-1.0916,2.6641,3.2443
68843.494,0.3733,-6.7765,-6.9727,0.35,-1.12,0.91,0.6365,-9.0353,-3.7663,2.17,-1.75,-1.12,0.0335,-0.103,8.5641,-1.2214,-0.5267,-0.4504,7.7237,6.2848,1.2785,-3.9618,0.4733,4.0382
68905.706,0.3302,-6.8291,-6.7669,-0.56,-1.61,1.26,0.6604,-9.0066,-3.6227,1.75,-1.75,-1.12,0.0766,-0.1125,8.4803,-1.4275,-0.6107,-0.2901,7.7357,6.3063,1.3623,-3.2595,1.7252,0.9771
68994.147,0.3781,-6.7813,-6.987,0.28,-1.4,0.98,0.6843,-9.0162,-3.6084,0.56,-1.82,-0.91,0.0287,-0.1125,8.588,-1.7939,-0.626,-0.542,7.7117,6.2824,1.336,-3.6641,0.916,1.1298
69084.08,0.3829,-6.7813,-6.9392,-0.21,-1.26,0.91,0.7035,-8.9922,-3.5653,0.21,-1.75,-1.12,0.0215,-0.146,8.5904,-1.3359,-0.7557,-0.4046,7.8769,6.11,1.3599,-1.8092,1.1145,-3.0229
69145.67,0.3302,-6.786,-6.8052,0.84,-1.19,1.12,0.6843,-9.0449,-3.5988,0.63,-1.82,-1.12,0.0359,-0.1556,8.509,-1.2977,-0.4046,-0.5496,7.7764,6.2441,1.3336,-3.1527,1.2824,-0.5954
69235.023,0.3876,-6.7717,-6.9057,0.42,-1.33,1.05,0.6461,-9.0305,-3.6036,0.56,-1.68,-1.05,-0.0239,-0.091,8.5641,-1.4198,-0.8321,-0.5344,7.7764,6.2991,1.4317,-3.7405,0.8779,1.7939
69324.435,0.3254,-6.7765,-6.9344,0.56,-1.4,0.84,0.6652,-9.0162,-3.5988,0.98,-1.75,-1.05,0.0503,-0.1652,8.5569,-1.313,-0.8244,-0.6412,7.853,6.2489,1.4437,-3.8397,0.9847,1.2366
69384.033,0.3829,-6.7765,-6.92,0.49,-1.26,0.91,0.6748,-9.0066,-3.6179,0.98,-1.75,-1.05,-0.0311,-0.1101,8.5832,-1.3588,-0.5878,-0.374,7.7883,6.2082,1.3767,-3.1908,1.916,0.9008
69474.123,0.3924,-6.743,-7.1545,0.35,-1.4,0.77,0.67,-8.9587,-3.4409,1.05,-1.75,-0.91,0.1173,-0.1413,8.5018,-0.9771,-0.4122,-0.4122,7.7764,6.1627,1.5227,-4.6336,-0.9084,5.0382
69564.275,0.3589,-6.8004,-6.8435,0.91,-1.26,1.05,0.6556,-8.9922,-3.5701,0.07,-1.89,-1.05,-0.0144,-0.1724,8.6191,-1.3511,-0.6107,-0.6641,7.8697,6.1435,1.3791,-4.8321,2.0687,1.1221
69625.615,0.3398,-6.7956,-6.9105,0.63,-1.33,0.98,0.6604,-9.0257,-3.6945,2.52,-1.68,-1.05,-0.0503,-0.1197,8.509,-1.3206,-0.6107,-0.3817,7.829,6.0549,1.4629,-3.7863,1.0153,0.6794
69713.441,0.3589,-6.7956,-6.92,0.56,-1.26,0.98,0.67,-9.0353,-3.6467,1.19,-1.75,-1.05,-0.0144,-0.1173,8.6119,-1.2977,-0.5267,-0.5573,7.9128,6.2106,1.3527,-4.1069,0.1374,2.1832
69773.87,0.3159,-6.7956,-6.853,0.56,-1.19,1.19,0.6508,-9.0114,-3.5797,0.28,-1.75,-1.12,-0.0072,-0.1197,8.5258,-1.1908,-0.374,-0.5649,7.8482,6.0573,1.4581,-4.7557,1.8702,0.7176
69864.511,0.3781,-6.7669,-6.8961,0.7,-1.33,0.98,0.6604,-9.0018,-3.5414,0.7,-1.68,-1.05,0.0575,-0.1652,8.4874,-1.3053,-0.5573,-0.5496,7.908,6.1818,1.3431,-4.4122,-0.6489,2.9771
69985.946,0.3541,-6.7908,-6.9057,1.05,-1.26,0.91,0.6843,-9.0114,-3.5797,0.91,-1.96,-1.05,-0.0431,-0.1077,8.4779,-1.2748,-0.6794,-0.5802,7.9631,6.098,1.5012,-4.4351,0.2519,3.5802
70015.378,0.3829,-6.7956,-6.8961,0.63,-1.26,0.98,0.67,-9.0257,-3.6084,1.26,-1.75,-1.12,-0.0215,-0.1197,8.509,-1.3817,-0.5191,-0.6794,7.932,6.0406,1.4198,-4.0687,0.7023,1.9695
70105.036,0.3494,-6.7956,-6.9009,0.42,-1.47,1.05,0.6604,-9.0353,-3.6658,0.77,-1.75,-1.05,0.0527,-0.0838,8.5258,-1.3817,-0.5954,-0.4122,7.9464,6.0501,1.4198,-3.6947,0.7863,1.5344
70196.346,0.3302,-6.81,-6.944,0.35,-1.4,0.98,0.6652,-9.0066,-3.5701,0.21,-1.82,-0.98,0.0144,-0.1269,8.6407,-1.3435,-0.687,-0.5649,7.9368,6.031,1.4269,-3.5038,0.7023,1.2214
70255.364,0.3829,-6.7813,-6.9009,0.28,-1.4,1.12,0.6413,-9.0162,-3.5462,1.26,-1.75,-1.05,-0.0575,-0.1197,8.5904,-1.3511,-0.6718,-0.313,7.9607,5.9855,1.3743,-3.5649,0.6107,1.0992
70345.528,0.335,-6.7908,-6.8722,0.28,-1.4,1.05,0.6413,-9.0162,-3.5557,1.4,-1.68,-0.98,0.0144,-0.158,8.4539,-1.4351,-0.542,-0.4809,7.9487,6.0765,1.4269,-3.8168,0.626,1.4733
70406.746,0.3924,-6.7765,-6.9823,0.84,-1.26,0.98,0.6604,-9.0305,-3.6275,0.98,-1.68,-1.05,0.0431,-0.1125,8.4515,-1.3206,-0.3206,-0.3511,7.9464,6.0956,1.4269,-3.0305,1.4885,0.5267
70495.702,0.3398,-6.7765,-6.8961,0.42,-1.33,0.84,0.6652,-9.0018,-3.6514,0.14,-1.75,-1.05,-0.0239,-0.1317,8.6359,-1.3359,-0.458,-0.7176,7.999,6.0094,1.415,-3.8702,1.1374,1.0992
70583.723,0.3302,-6.8148,-6.9057,1.75,-1.12,1.12,0.6556,-9.0257,-3.594,2.24,-1.61,-0.91,-0.0383,-0.1508,8.6239,-1.3359,-0.4504,-0.2901,7.9727,5.9999,1.415,-3.855,0.6947,1.4198
70645.414,0.3206,-6.81,-6.9488,1.26,-1.33,0.98,0.6939,-8.9635,-3.6132,0.56,-1.54,-0.84,-0.0096,-0.1437,8.497,-1.3282,-0.5038,-0.2977,8.0349,5.9735,1.3647,-3.7557,0.7939,1.5038
70733.23,0.4164,-6.7382,-7.0397,1.12,-1.05,1.19,0.5791,-9.064,-3.4792,1.75,-1.61,-0.77,0.0192,-0.1006,8.5665,-1.2137,-0.6107,-0.6031,7.9775,5.9783,1.4461,-3.9695,0.5802,1.5115
70823.155,0.3829,-6.8004,-6.944,0.42,-1.4,1.05,0.6317,-8.9874,-3.6323,1.75,-1.61,-0.98,-0.0048,-0.158,8.5281,-1.3435,-0.5038,-0.4198,8.0062,5.964,1.3982,-3.9847,0.6565,2.4122
70888.996,0.3781,-6.8195,-6.944,0.49,-1.68,1.19,0.6508,-9.0162,-3.6706,1.4,-1.68,-0.98,0.0192,-0.1556,8.6335,-1.3664,-0.6947,-0.6641,7.9942,5.8993,1.3791,-3.6183,0.8931,1.4733
70973.603,0.3063,-6.9057,-7.7958,-3.22,1.26,5.04,0.6365,-9.0018,-3.5462,0.28,-1.82,-0.98,-0.0144,-0.1269,8.5186,-1.1679,-0.6489,-0.5954,8.102,5.9113,1.3719,-4.1298,0.6412,1.6412
71093.94,0.7274,-6.719,-6.786,0.84,23.8,26.32,0.6843,-9.0162,-3.5222,0.35,-1.68,-1.12,-0.0335,-0.1676,8.6359,-1.4427,-0.7481,-0.4809,8.0158,5.9448,1.4222,-3.6794,0.7176,1.458
71123.525,0.8183,-7.4465,-6.3506,0.14,-4.48,-6.65,0.6126,-9.0257,-3.5605,1.19,-1.68,-0.98,-0.0024,-0.1628,8.5401,-1.4733,-0.313,-0.626,8.0924,5.9592,1.3671,-4.0763,1.4885,0.4351
71213.668,-0.4211,-5.8624,-7.2838,0.35,-41.58,-39.76,0.67,-9.0162,-3.6658,0.98,-1.68,-1.05,0.0239,-0.0982,8.588,-1.5191,-0.4885,-0.6641,8.0541,5.8969,1.3862,-3.5802,0.8168,1.2672
71274.818,0.3111,-6.7956,-7.2742,-6.86,-3.08,2.38,0.6652,-9.0162,-3.6514,0.49,-1.68,-1.05,0.0431,-0.0599,8.6407,-1.2672,-0.6794,-0.5573,8.0804,5.9304,1.4796,-3.5649,0.5573,1.2824
71364.862,0.3015,-6.7382,-6.8818,2.73,-2.94,-1.4,0.6652,-8.9922,-3.6179,0.21,-1.75,-1.05,0.0168,-0.1604,8.6263,-1.4427,-0.3435,-0.6336,8.0948,5.8323,1.4509,-2.9313,0.9237,1.2977
71455.297,0.3254,-6.7382,-6.8435,1.12,-2.24,-0.07,0.6652,-8.997,-3.6084,1.26,-1.75,-1.05,0.0144,-0.1101,8.5449,-1.2977,-0.542,-0.7557,8.0158,5.9807,1.3623,-2.8244,1.4809,0.0382
71516.225,0.4499,-6.7573,-6.9344,2.66,-3.5,-2.03,0.6461,-9.0018,-3.5797,1.61,-1.75,-1.12,0.0718,-0.1053,8.4635,-1.3893,-0.6718,-0.7405,8.1307,5.8371,1.5275,-3.3817,1.5115,-0.1374
71605.158,0.335,-6.8195,-6.8818,1.68,-1.68,0.35,0.6413,-9.0114,-3.6275,1.54,-1.75,-1.05,0.0599,-0.1341,8.5018,-1.1603,-0.6641,-0.5802,8.0996,5.8754,1.4246,-3.6031,0.9389,1.2595
71693.94,0.3398,-6.786,-6.9296,0.84,-1.61,0.91,0.6461,-9.0162,-3.7089,2.66,-1.54,-1.05,0.0215,-0.1365,8.6694,-1.3053,-0.3053,-0.4733,8.0804,5.9376,1.4581,-3.4733,0.7939,1.1985
71753.813,0.3541,-6.7813,-6.8722,0.63,-1.54,0.77,0.6556,-8.9922,-3.5844,0.56,-1.75,-0.98,-0.0215,-0.1389,8.4587,-1.2672,-0.6565,-0.6718,8.0972,5.8299,1.3647,-3.5649,0.687,1.084
71914.314,0.3541,-6.7717,-6.9057,1.12,-1.4,0.7,0.6748,-9.0066,-3.5557,-0.35,-1.75,-1.05,0.0287,-0.1317,8.6311,-1.0916,-0.5649,-0.5344,8.169,5.7652,1.4533,-3.7252,2.7023,-2.1527
71999.879,0.3589,-6.7717,-6.9248,0.77,-1.4,0.91,0.6556,-8.9874,-3.6227,0.77,-1.68,-0.91,0.0862,-0.1269,8.6694,-1.458,-0.3282,-0.5115,8.1618,5.8179,1.4389,-3.1908,1.2519,-0.6107
72083.49,0.3541,-6.786,-6.8865,0.49,-1.33,0.98,0.6365,-9.0353,-3.6562,1.19,-1.82,-1.05,0.0168,-0.1484,8.4851,-1.2137,-0.6336,-0.3588,8.1403,5.8514,1.3958,-3.5725,0.8092,1.6336
72143.958,0.3206,-6.9296,-5.3934,1.75,-4.9,2.45,0.6604,-9.0209,-3.6514,0.7,-1.75,-1.12,-0.0024,-0.1125,8.6431,-1.6412,-0.9466,-0.5344,8.0565,5.8466,1.4102,-3.5573,1.1069,0.9618
72233.867,0.1292,-6.9775,-6.3314,1.26,-0.7,0.42,0.7801,-8.9827,-3.8237,1.96,-1.19,-0.7,-0.0072,-0.1197,8.5066,-1.5878,-0.7405,-0.4885,8.0948,5.6647,1.3815,-2.1221,2.542,-2.542
72323.973,0.2536,-6.8865,-6.585,1.4,-0.91,0.56,0.7466,-8.9348,-3.7519,1.26,-1.61,-0.98,0.0,-0.103,8.5497,-1.2824,-0.4046,-0.5649,8.1451,5.8347,1.4341,-3.687,1.084,-0.8015
72386.663,0.3206,-6.8291,-6.81,0.63,-1.12,0.77,0.6987,-8.9827,-3.862,2.66,-1.75,-1.12,0.0383,-0.091,8.4994,-1.1756,-0.6336,-0.542,8.1163,5.8299,1.4461,-3.1985,-0.626,1.5649
72473.627,0.402,-6.7525,-6.92,0.63,-1.19,0.84,0.6891,-9.0066,-3.6275,1.05,-1.82,-1.12,0.0168,-0.103,8.655,-1.2519,-0.5344,-0.6794,8.2001,5.7102,1.3408,-3.3588,1.4351,1.8397
72563.23,0.4068,-6.7525,-6.9679,0.28,-1.33,0.63,0.6413,-9.0353,-3.594,0.21,-1.75,-1.19,-0.0479,-0.1796,8.5641,-1.3664,-0.5649,-0.6031,8.181,5.7964,1.3408,-3.542,0.9771,0.5878
72654.257,0.3733,-6.7525,-6.9248,0.42,-1.33,0.91,0.6556,-8.9922,-3.6706,0.84,-1.82,-1.12,-0.0383,-0.0886,8.6072,-1.3893,-0.8092,-0.3893,8.1954,5.782,1.4341,-3.4122,0.8244,0.8702
72713.666,0.3781,-6.7621,-6.8961,0.56,-1.4,0.91,0.6987,-8.9874,-3.6132,0.35,-1.75,-1.05,0.0048,-0.1269,8.5832,-1.2748,-0.4962,-0.6718,8.1882,5.7748,1.47,-3.6641,0.9771,1.1374
72773.612,0.3733,-6.7717,-6.9296,0.56,-1.4,0.98,0.6891,-9.0257,-3.5653,1.26,-1.75,-1.12,-0.0383,-0.1006,8.5497,-1.458,-0.6336,-0.6031,8.2432,5.7748,1.3503,-3.687,0.9084,1.2977
72863.249,0.3733,-6.7717,-6.9153,0.42,-1.33,0.98,0.6413,-9.0162,-3.6132,2.03,-1.82,-1.05,-0.0527,-0.0958,8.4659,-1.2672,-0.7557,-0.5725,8.2672,5.7389,1.4174,-3.313,0.8702,1.2519
72953.778,0.3876,-6.7573,-6.9296,0.49,-1.33,1.05,0.6413,-9.0257,-3.6227,0.98,-1.82,-1.05,-0.0455,-0.1365,8.5258,-1.2977,-0.6031,-0.5954,8.1499,5.77,1.4509,-3.4733,0.9008,1.2901
73014.24,0.3685,-6.7573,-6.9344,0.28,-1.4,1.12,0.67,-9.0114,-3.6419,0.21,-1.68,-1.05,0.0599,-0.1652,8.4827,-1.4122,-0.8931,-0.542,8.1738,5.7988,1.4509,-3.5115,1.1145,1.1221
73104.215,0.3685,-6.7813,-6.8865,0.49,-1.19,0.98,0.6604,-8.9827,-3.527,-0.14,-1.75,-1.05,0.012,-0.1484,8.6143,-1.3893,-0.5649,-0.458,8.3222,5.7844,1.0989,-5.4046,1.2214,1.9008
73193.043,0.3924,-6.7717,-6.944,0.77,-1.05,0.91,0.6604,-8.9922,-3.5414,1.12,-1.75,-0.98,-0.7685,0.1676,8.6167,-1.1985,-0.1221,-0.5725,8.5186,6.2393,1.0965,-5.9008,2.8779,-0.1603
73253.353,0.3637,-6.7813,-6.9248,0.77,-1.26,0.77,0.6508,-9.0162,-3.6802,1.68,-1.68,-1.05,-0.0551,-0.1413,8.4946,-1.4198,-0.4198,-0.3893,8.2696,5.7078,1.324,-2.9695,1.5267,1.9008
73343.335,0.3972,-6.7956,-6.9631,0.21,-1.4,1.05,0.6365,-9.0257,-3.6945,1.19,-1.82,-1.12,0.0431,-0.1748,8.5258,-1.3588,-0.7328,-0.4962,8.2839,5.6814,1.4509,-4.7252,2.7023,-2.8244
73433.724,0.3589,-6.7573,-6.8674,-0.07,-1.4,1.05,0.6604,-8.997,-3.6993,0.28,-1.75,-1.05,0.0335,-0.182,8.5952,-1.2672,-0.5344,-0.5191,8.1738,5.7485,1.4365,-4.1145,1.0611,-0.1679
73493.162,0.3781,-6.7669,-6.9296,0.91,-1.33,0.98,0.6556,-8.9922,-3.5557,0.07,-1.82,-0.98,0.0048,-0.1293,8.5018,-1.2672,-0.6489,-0.5038,8.2456,5.6958,1.4605,-3.9771,0.4046,2.5496
73643.747,0.3589,-6.7813,-6.92,0.63,-1.4,0.98,0.6556,-9.0162,-3.5892,1.75,-1.68,-0.98,-0.0263,-0.1389,8.5784,-1.5725,-0.6107,-0.4504,8.2049,5.6527,1.4198,-3.2824,0.8855,1.1221
73733.547,0.3781,-6.7525,-6.8961,0.14,-1.26,0.91,0.6796,-9.0305,-3.6275,0.49,-1.68,-0.98,-0.0096,-0.1317,8.588,-1.1679,-0.3893,-0.5267,8.2887,5.7557,1.4581,-3.313,0.7328,0.9924
73823.518,0.3637,-6.7908,-6.9344,0.49,-1.05,0.91,0.6556,-8.997,-3.6802,0.42,-1.61,-0.98,-0.0096,-0.1006,8.6,-1.4275,-0.5802,-0.4962,8.248,5.6934,1.4533,-4.2061,-0.3282,1.145
73885.001,0.3972,-6.7478,-6.9248,0.49,-1.4,0.98,0.6413,-9.0018,-3.6036,0.56,-1.82,-1.12,0.0311,-0.182,8.521,-1.3893,-0.4809,-0.5191,8.2552,5.6575,1.2785,-2.916,0.9008,-0.0229
73975.629,0.3876,-6.7669,-6.9105,0.77,-1.26,1.12,0.67,-8.9874,-3.5701,0.42,-1.68,-0.98,0.0431,-0.1269,8.5665,-1.1756,-0.3969,-0.5191,8.2959,5.7844,1.4557,-2.5649,1.8397,0.8397
74064.744,0.3972,-6.7813,-6.9535,0.77,-1.33,0.98,0.6556,-9.0305,-3.6227,2.17,-1.82,-1.05,-0.0239,-0.158,8.655,-1.4733,-0.5725,-0.5191,8.3103,5.6838,1.3192,-3.5496,0.9542,1.1756
74125.051,0.3876,-6.7525,-6.9344,0.35,-1.33,1.19,0.6461,-9.0449,-3.6849,1.82,-1.75,-1.05,0.0359,-0.1508,8.6,-1.4198,-0.6031,-0.7863,8.2504,5.6479,1.4246,-3.1756,1.1374,0.771
74215.205,0.3733,-6.7669,-6.9296,0.21,-1.4,1.12,0.6556,-9.0114,-3.6227,0.21,-1.75,-0.98,0.0096,-0.1173,8.6479,-1.5725,-0.687,-0.626,8.2648,5.6767,1.4748,-3.1374,1.3206,0.4198
74275.634,0.3876,-6.7621,-6.877,0.77,-1.33,0.98,0.67,-9.0066,-3.5605,-0.21,-1.75,-0.98,-0.0024,-0.1101,8.5641,-1.5191,-0.5878,-0.4275,8.2361,5.6886,1.573,-4.2748,0.3511,0.8931
74364.604,0.3876,-6.7573,-6.9248,0.98,-1.26,0.98,0.6748,-8.9827,-3.527,0.42,-1.68,-0.98,0.0024,-0.1413,8.5305,-1.2595,-0.687,-0.5649,8.2768,5.6479,1.4772,-3.2137,1.2595,0.8779
74454.858,0.3829,-6.7765,-6.9344,0.77,-1.26,0.91,0.6652,-9.0114,-3.6371,1.4,-1.89,-1.05,0.0,-0.1125,8.6407,-1.4427,-0.6031,-0.4351,8.2863,5.6288,1.415,-2.8626,1.6947,0.9847
